,IoCType,InfoSource,IoCCategory,MD5,SHA1,SHA256
1311,Hash,F-ISAC,Trojan,A3CB3B02A683275F7E0A0F8A9A5C9E07,D241DF7B9D2EC0B8194751CD5CE153E27CC40FA4,31EB1DE7E840A342FD468E558E5AB627BCB4C542A8FE01AEC4D5BA01D539A0FC
1312,Hash,F-ISAC,Trojan,20855475D20D252DDA21287264A6D860,04589618B18ED1E073768BD5669127AAF916C4F1,1B90E6F959DB883FB4A036DAC06242BE724A7637708058E2C439E2250222D6D1
1313,Hash,F-ISAC,Trojan,5E90408CFCAB79C55A6B5760F15D13B5,B284C824B76E6BECD60F72C9E261BB7DB1CBF90A,D3ADCBB1C0B4242932F520004F01323D2F64677707CD06C5EC440255FFF7789D
1314,Hash,F-ISAC,Trojan,ED5088E6E2FF180AF3DE4319EFEC0C28,9D13785E2FDA2A260154E2263C9490A47D9EA643,01FFCB47BF773A3B471DBB94C7C4DDDC0BBC1E7223704CA24E4A9E519B230228
1315,Hash,F-ISAC,Trojan,8397EA747D2AB50DA4F876A36D673272,48A6D5141E25B6C63AD8DA20B954B56AFE589031,89B5E248C222EBF2CB3B525D3650259E01CF7D8FFF5E4AA15CCD7512B1E63957
1316,Hash,F-ISAC,Trojan,6983F7001DE10F4D19FC2D794C3EB534,23873BF2670CF64C2440058130548D4E4DA412DD,3C2FE308C0A563E06263BBACF793BBE9B2259D795FCC36B953793A7E499E7F71
1317,Hash,F-ISAC,Trojan,6CE9EFDAF741827FF06BEC721B2C0845,80CC39201B6B49C2E8BDE41067C99E1703869213,65D4034491187983C398B6AA8CF0DCFB71D8EF2BC723AD03576DA0C2CCA28096
1318,Hash,F-ISAC,Trojan,5EBF98BA06C477CD9DDB82F0A2626D75,E62C42C91457B6DAC7B3F4BEF12E194603CAE46F,FF5BD7C7E98A3BDBD8BAAE77DE418DE54DE8A14F08EEB7CC8BEF332D0D52571B
1319,Hash,F-ISAC,Trojan,573DE60BC27D30023DD5C174F6620681,2C29F9A98348B8A289269FD348888D817DEF4F59,48E6C3F0185E2F61F4ACCCFD92612B7AC84B3FB6BA64E96A86D163D6E7F43DF9
1320,Hash,F-ISAC,Trojan,1AF14638BBE340124F7704C9EA07A897,0595B0E1AB512A26EA18B4DE406A08849562F690,8578B8CDFE804DD06329BD45AC1B39DC53EC256B4E51374DAA06410AEB41A20F
1321,Hash,F-ISAC,Trojan,918F5ED6D2FC9F112F00F7787C7D86F2,820B411C85A218FD176910A79412F0DCA960A43C,14127A767F5F3BE3A770627BF90D9623D1AEF0EBC01DF047E7141432103F6826
1322,Hash,F-ISAC,Trojan,A53048ACA456528E7303A7968B81DBB8,FA5AB2365E2948BBEAAAF2C545397B43DE149B72,000199420D0DF1A40A4AC673886302F947C38ED274F08550FE580495F4583ED3
1323,Hash,F-ISAC,Trojan,BA95A2F1F1F39A24687EBE3A7A7F7295,B4DA6AF343B27594FEE7109A02EF699BA52F6E46,49D828087CA77ABC8D3AC2E4719719CA48578B265BBB632A1A7A36560EC47F2D
1324,Hash,F-ISAC,Trojan,12825CA1FE02DBB75D59A27434EB283F,F0BE2EB1518B1D0B3154F65A59D9C86884E93E9E,1E91CF5C1D94A97621525C28A81CDC6C7F3AF2401C4D517520EB9ED7F027D4E4
1325,Hash,F-ISAC,Trojan,DA516BD5D75C0989AB8CE07D43D35C83,CB32791A07820B55EA19BC2F8FEFC0D02AE9CACF,4FBB41EEFB0E8A99417C855038BD7C89CC3190C07E0D4B4106D8DDBCF2634774
1326,Hash,F-ISAC,Trojan,9578C2BE6437DCC8517E78A5DE1FA975,D2A77C31C3E169BEC655068E96CF4E7FC52E77B8,DCED1ACBBE11DB2B9E7AE44A617F3C12D6613A8188F6A1ECE0451E4CD4205156
1327,Hash,F-ISAC,Trojan,156FD24969CFF31EB6B5F8FF264586A2,88C76FD8CBFC474029B08F03E7F2D9744580DAD9,2571CE50BF1B9BE041BD8B50075DFCFFCA9FBDE758AFA5DBCE7A325344B04DA2
1328,Hash,F-ISAC,Trojan,5379CCD04D56A95250CA9194F7BAEA8A,C118891E029606CAE77A2BF287CA0DC42290E71A,4AAFEC49C15764B717D05562258BD3B655A25159514BCE499AC6F4FFBF1F48E9
1329,Hash,F-ISAC,Trojan,E79715F587F5D97B4FDCD678A8610FCA,1C7349DF8B99A67D34845725B6BFBE78DF109AA2,A9A42CA72BE1083B57EE9542925CDA5211606B5D07B7B0BE21516762E1680124
1330,Hash,F-ISAC,Trojan,817F4BF0B4D0FC327FDFC21EFACDDAEE,8917AF3878FA49FE4EC930230B881FF0AE8D19C9,F837F1CD60E9941AA60F7BE50A8F2AAAAC380F560DB8EE001408F35C1B7A97CB
1331,Hash,F-ISAC,Trojan,C480010C08543CADC1A99D4291B974A4,49618C7F3934327919DA186542B670EC49F224E8,727A5978E88A3FD2AFD1AE7003CEE18E31BD06555718597763908785989D9E85
1332,Hash,F-ISAC,Trojan,490B090D8935BD3C9103BD19F3909616,C7BB968DC300213B76A66AD5DFF222AC4EAF6525,1A6DBF8C17D0276A309B35AE5D13E06E55FF11FFD2F292DFC64C87D3B69F8B30
1333,Hash,F-ISAC,Trojan,5549E26CE513DA5E55523ADF722A81BE,8607CD11521BDA26CFBF51A0575C2FB958997C39,261F13F9E6D08869B41DCA972016F177E1CEFADA9155D806A18F590C3F487A5F
1334,Hash,F-ISAC,Trojan,7339A0EFC768310A86B6D4F61D88B910,05CEBFDB6729ED57CA111AE18B645335AF7CF006,74D72F5F488BD3C2E28322C8997D44AC61EE3CCC49B7C42220472633AF95C0C0
1335,Hash,F-ISAC,Trojan,F2B49D31AA5080A55E8F773B53052D76,A8F48D140C0E5573C36A2794853DC969185C6006,C3238E66BA50164AA674CF89CDE155A0744564CA34AE40A11A651E39138CD4BC
1336,Hash,F-ISAC,Trojan,0413B8B2E506F4F9C37065B03713B2C1,9C4F585A3368C460E98ED4AF501C19F0B71657D2,94FA3FF2EF14AE0FCD461C89F90DEAE5ED6417A238EC5131EF6CB80400DE0586
1337,Hash,F-ISAC,Trojan,AFAF2D4EBB6DC47E79A955DF5AD1FC8A,C418CE055D97928F94BA06B5DE8124A601D8F632,D11793433065633B84567DE403C1989640A07C9A399DD2753AAF118891CE791C
1338,Hash,F-ISAC,Trojan,1982B96A0024FF3F6FC2F8ED2138C62D,23958A102D7DA6655E63193E1F3DD992B95B2BA9,52E9F019546C66C31B171D7953CF96B4021AFA988FE0B65CC8DE0606972F2A2A
1339,Hash,F-ISAC,Malware,AD213857A052500F1CB6624836A4FE3C,95AC2347A1B5798D3F7048A77B3A4B6D4EED1AF4,3A1F0CFBEA0DE5ACCA77595A6A5384C31859C255DEFA12449861E6755B41AA20
1340,Hash,F-ISAC,Malware,4002F35EA2785F1A565FEF71B7F126C1,D46B96DC9FB8D116ED2B223FA751C7E0D9242578,7D4897D33893F0835A982424AF2F3EB77463DAD1EF96FCB4021EAF15FD28C9E9
1341,Hash,F-ISAC,Malware,21F1DB0271C69FA4978A85EBCCFA477C,129B4D28C3ABE6287479FC4D297769D3BF0AF1FB,06AC89A138858ED0F5EB5A30A43941B67697F8A3B47106170D879F3D51BC0E8D
1342,Hash,F-ISAC,Malware,33D7511AC747B3C559B4A6F897D47508,921AEDC00C14EEA901A4E121565D043BF32AD509,0758B3CDE229886A039202120CDA4485426C56EED3596BE75FBCE0D38986BF03
1343,Hash,F-ISAC,Malware,37FB600BF8217DFB5C75FD2C7FCC7D65,5AD40BD21ED618DE1FD09077073D8B1769F0094F,6516D944F93186E7D422E7B93A476D4B04DB0ED279BA93C4854D42387347D012
1344,Hash,F-ISAC,Malware,F4DD330FF093E69A181854ECCAA2432C,F1A79F38584099CA309714E094129D9E8BE3C7FC,1C26B4078C75E10420F5A556E25654FF4C9AA864100CC2885E7BD1BDDD86F8B6
1345,Hash,F-ISAC,Malware,31C49B87463F4E4CE6AE4C442319D3A2,144461B7606D81C07D41465FFCAD17BD5CDF533D,EC8FCC5F5BC33D9CBE3B1D14A2C39B94CE8230E7D99BA4913881D03A3F84AB3F
1346,Hash,F-ISAC,Malware,8281C73D4DC2E91A928C0D210698BED6,8D8C628823D2FF20AB4FEE6927BA651DD1521034,D0CF9C1F87EAC9B8879684A041DD6A2E1A0C15E185D4814A51ADDA19F9399A9B
1347,Hash,F-ISAC,Malware,16B9CED590E449446F12C733F3E0B808,E3B76303BA8C9710203E120272C0DE5FB034E352,29DE2289A2B111A4873E49402C310B2AD0E3DE51B5562EE1422A37C514910C71
1348,Hash,F-ISAC,Malware,1BBB234B56B344222784B95CBAB0FCB2,32A4D30A04A0B3BD551A997DC485A95782015403,469B22DF36D4A79204D9F217848E3AEF0BB81157D46E7DAD90FDCF7EDBB26F41
1349,Hash,F-ISAC,Malware,FEEC2E2C4D7A4C837BDF620CF0D78238,EDEC4D7AF50876B2770CB37B207CC8AA023B7D7E,71F7F08852CDD511B3CD995B74825C109594D471944800DBE9F6C8338702693F
1350,Hash,F-ISAC,Malware,9473335EFAD8E3BA312A0416BDC6CFB0,DDE2D9852EC12403B60DFC8159369337BBA463E6,EDFF28749ED42411EB3DC82E356B6422FE75C57771D24420274B308F09109C19
1351,Hash,F-ISAC,Malware,A011D869EDEF2CF29100EEAAAB4EC6FD,1DCD54521F77D41266DD2081B238D46AC6AEA285,9A48FCB65E6B616D779B84E3A58092DD640E9B5BBA8389FBF6C030B27B28BBC0
1352,Hash,F-ISAC,Malware,D5C8F8E75F30618EF37BFE999838FF53,522BE76C8E3D54C5949DB06DF85168E7A6204975,D6B0A379B1DAF97933BE8721FD32DE758DE41CD4CE4E60455257C3CA63B23B27
1353,Hash,F-ISAC,Malware,2BA380DF5BCAA52A8A93AECACEF443B9,86E976347CD075237BEDA97947D391FB70D4C7EC,D0D45FA4B9347BFDAB6BF3A16B722D684ADBD6DB56114E07556CB42AFF579955
1354,Hash,F-ISAC,Malware,EE5DF4CF0516A3AE959AE07F9FFE9992,2DAAC21A558EA6920BFF79E20BFFDFD2246141AD,9B48F57270DC3399A1DB1C4E06876AF5575BE30CB76DA44B02609FF11294AB0C
1355,Hash,F-ISAC,Malware,71BB889ECA55111ED1662FA5FCE2CF80,DD506931164238EFE7C909A83F25972BAC8FD489,24115098605837192E492A6534E61DC866D01CF47594067C9D4C6A04EE00F7C0
1356,Hash,F-ISAC,Malware,2B261DBBB7A5F366F28B79238532418F,850CE54502CE41E836E767604F2EE96CAF27D341,101C04CC05416A5431C4464834367C5AA9A2AB7DBC4F287192E3A26F9E808F57
1357,Hash,F-ISAC,Malware,CE178F573523F01C543F8E11C52CB7E1,C8D64EB939C96E84665D4402DBF20239B1A8B167,841973FF78A233E8B50AC8E441DEE80097B75D86AB63500CA4426FEB22C249B1
1358,Hash,F-ISAC,Malware,C7B36C5183B25DD3DD29B8A8BF92AF59,83A35DF969FBBB8A15DBDBC8F051E0848AA34B6A,0CE5E99295265F469D25E6EAC9AEAAED43046361715D6D7A44E2D4224ACE8739
1359,Hash,F-ISAC,Malware,8CDBA3166B706885197802A689BE808E,CC7A82B955C95858B2BC98CB218D562AA4DF2D0B,BE8CEBD9659ABF9DFD71F5B00BD8F3E57D5D3BF58C16C1F81842F88AB6F99231
1360,Hash,F-ISAC,Malware,897CD745BEB0A754B7A80A17ADA903B4,5699AD669C73B1B160D4B32ECB48A096D17EA675,76BF56C6EFA6E35E4D686562B0CEFF1EB1A2A9681F851C4F754B9B65ACAB6385
1361,Hash,F-ISAC,Malware,95178FB51E3DBB2C69343DE84B986779,064CA18DB28C62BB90EE0F7F56A0A21168791901,71CC49584FEBCD3BBD330B1FB7643C45D0C5B01B0DFA5EF9EF431B3D0CA18E07
1362,Hash,F-ISAC,Malware,DE7F1FAE39E740EEAF99938FDA8B429A,D4CEEE074222EDC86952D1B44786E0A5B0823DD5,63A178BA5E6FD7AE6FAEFD152B9391FDEDAD445A2A3D19C35BA588D4A968C24F
1363,Hash,F-ISAC,Malware,8E4FDCE4EF5B4DF450BBD0E2F2A0D507,7F12558E056F9EEE98F99F8F14665E4C88F189E4,577B8118291D992B518B7E1A280F40C7F2F157AB99EC86F7C64072163EA203FF
1364,Hash,F-ISAC,Malware,395AFC633AFAE619490A41EDCF1ADB5A,11DAFBC029F735A23DE654532A56C5C13000CD7A,A3BDC4BB8C400BC1BC8D31403AB78574B6D67DCFD6D1F4C145924575FB0D5A11
1365,Hash,F-ISAC,Malware,A8EFF031B118ABD5AEDFFF496D429568,93F3D99EF7FBB47F723A7F48D2C498A956C471A7,52A29FDE58B382A5E6F8CB5DC9E4D63875E6DBCB72C951E17AFA704B4835558D
1366,Hash,F-ISAC,Malware,1636BCAA175430A4B4B002441464A159,D2A0742E54E6726966089E63B1515A4A6A01504C,15FDA264CEDBBBA1928DCF5A87FD5FBE3B631506604B159881B6FDEEF3AC4447
1367,Hash,F-ISAC,Malware,30565E944E4418B9EB64C98A61F01DB8,72B2D88EE8FF94FAD61F3B12948BB03992AD60B2,40AA83ADCC52A18645ECBB948DE4B39799FEA4507E1E47A5F16365D996CD63D6
1368,Hash,F-ISAC,Malware,C3A27528E9A9438A36E5A11F441F892E,3D064D6B379F8777A7169AD3B245E857C938E996,3CE65CCA685558809FE54CFF8772104FA291E73C2D0A06E50EEB80262BE2EAF7
1369,Hash,F-ISAC,Malware,13BE851DE98E87C17BE821DF41944607,9283BE661ED2C521B3B6B5136A6DED2CF3C4A1BA,611594FC88C9D076C04329C178915EEEE9203E64ECB96B040433AB249EA7EF88
1370,Hash,F-ISAC,Malware,04D5B91A9AD6AC7251D541813DA64B21,297BB42E8527AE3CF2C60B92CF7CCCAA684949C1,AA711313B987D0195845CAB1453EBB0A57291F611812760679D4CC618A273489
1371,Hash,F-ISAC,Malware,ED8C9E239E92CD04317AED7BA91BB6EC,325DB715421DAF61051E270F176B5CFC99B53461,88B64305852D7BCDEA5D851F1720A56B59EED142AED18BB4BB20BA07758E805C
1372,Hash,F-ISAC,Malware,0287B38F8240A025B30C0A231EA403FC,691AC1B4B7B494F7B56EFF0B48BA3E31A14E0D7D,3D35CEBCF40705C23124FDC4656A7F400A316B8E96F1F9E0C187E82A9D17DCA3
1373,Hash,F-ISAC,Malware,52DEB1B800C7B8342317B86C373A32DF,D4254E9BE754B40B35BF539895C71BC39985E109,B6391180B353ECA18EFCB475B32F853CC9712E96C467A644E8D8391B347399B1
1374,Hash,F-ISAC,Malware,4B46D09DF93CBA98CD395AF8C5BCC8B2,264FBCC812270FCF39A81B676A23B07B0B1EB966,FED8012330ECBAD79860AC0DA678DC7E9237EFB7EAA6672B0B5263019E4C2A6C
1375,Hash,F-ISAC,Malware,6C335DDD4E12621FECD7467978E14E81,7E8C6174327508B6A9BEE18EA29F8B09F1543A4E,566B637CCCE5C69F446DD5AB6170D010C77BE74C5B9E798B41913ADE301800B4
1376,Hash,F-ISAC,Malware,3F221F12DF0339AB5A9BD2632CE19816,CF3F6BB6E04FDF98A8CCAD35DDC3846108D98541,4264B1BF20F0776D3623D5A2464DA5865157CF9D3E9097831D55D0A7EE34448B
1377,Hash,F-ISAC,Malware,4F5D779F1948A772ACEC25D783B88CD3,0F04B3F39B7160234BEC8DE09F5364A7C0552E85,7EFD977E899C367F886504E911A50D4A0D63EFC94930B009CE1ECBE80FB2370A
1378,Hash,F-ISAC,Malware,E8395C21AF4B7F66C6E339588EA2EDA0,497E5E767736BC4B8C7DE363D6B60C17F9C00604,13ED3AFE3E2F9877874428174FE20922EB1AC3A1317121D3F1992ABE1572050A
1379,Hash,F-ISAC,Malware,79B8BECFD68FB2359C25506D392CAB63,6A38CC31657F20D960DB7ACDC9E64CC7016D5FA3,775780CB35E33C683F1489057B9F2F53017DD2E63387CE028E77B7A6D9F8CA76
1380,Hash,F-ISAC,Malware,1C2A360D2DD0B79535DD72E1B03D65AA,0BEF79F5DCF94C6F37B68132BC471F51E53E5B6F,32F2CC1E5BB54855CF92AA78D712B9906CE14D43D5B24A5DF3A39F340605FE0F
1381,Hash,F-ISAC,Malware,4E7FB5831E076BC03CED8C62AD217C98,D0FFD313E20014E802AE3F0271EF656052CD0F6B,2F7542A7FDA7CA530B513547E3E86AFE75C4EC0A68C2D844777D0A7A5D367B7E
1382,Hash,F-ISAC,Malware,3E0AACC3203F2C96052001E563A497AA,AB558D423CD1C83E3C18E38F33A949A5AD4DD30F,3040ED3DA4CB911C4C950BB4A3AFF3030BC26936C23FC87A1D2F5729B458F462
1383,Hash,F-ISAC,Malware,C427B3B0628DDB287266E4D975517BFA,F3F4629B2677A0C7106ADAD0029B4A48E970CE74,ADF9E04CE3852623759C77D0EFB631DEE45A80140531DC2FDB31CBECA648B762
1384,Hash,F-ISAC,Malware,D72CDF335E2CAF17E4A5AF5E81817D65,790B9CF4200852CFD48A10334BC4A4E465E036E8,8B8814921DC2B2CB6EA3CFC7295803C72088092418527C09B680332C92C33F1F
1385,Hash,F-ISAC,Malware,7B1BD294F05A2843EF2989D407C394A5,6694449A3371809C38059A5A6FC79C22046B75D7,D63810580BF0E60875955D250927152F0CD9E4B1C97601A4A08ECD7C94150378
1386,Hash,F-ISAC,Malware,BC50541AF8FE6239F0FAA7C57A44D119,9044EDC73036BA41BA67F3E088FFCBBBA9C7DC27,739FE13697BC55870CEB35003C4EE01A335F9C1F6549ACB6472C5C3078417EED
1387,Hash,F-ISAC,Malware,8CE271DA8A84CD3D42552547A8BBAF5B,A9541DEB16FFB41B6B4744D409597F9C62F7110E,83FEA821DBF8B66DE3E548E63CA096F72E3D1D8CFE027D5305053D4AF9F7C88A
1388,Hash,F-ISAC,Malware,ACA03B883DEC39DCFB98B166CD5062B0,EE9BBE9DBD7A0AF8FEAE0CA325A207192024B914,6BEE3DCB6E41AA84D1B57A70B818F3C5239C3595F6255B69A1998CA44788CB7F
1389,Hash,F-ISAC,Malware,D9E83F778C93DC250D94C905215A1E29,C5677EA1E33C1CD5195E55CBF57B87050F9996CC,ECE45C25D47BA362D542CD0427775E68396BBBD72FEF39823826690B82216C69
1390,Hash,F-ISAC,Malware,0B991ACA7E5124DF471CF8FB9E301673,A80CF1B801BB00D6F6F4927A17E174B0D11732E6,0595A719E7FFA77F17AC254134DBA2C3E47D8C9C3968CDA69C59C6B021421645
1391,Hash,F-ISAC,Malware,2FDF4CBD59430CA96FCC2149DCC1483C,9E59081C58EE7842D328337A6C74FC5FFB85F60E,75244059F912D6D35DDDA061A704EF3274AAA7FAE41FDEA2EFC149EBA2B742B3
1392,Hash,F-ISAC,Malware,2CC4534B0DD0E1C8D5B89644274A10C1,735EE2C15C0B7172F65D39F0FD33B9186EE69653,905EA119AD8D3E54CD228C458A1B5681ABC1F35DF782977A23812EC4EFA0288A
1393,Hash,F-ISAC,Malware,33B80A574C6441BAF5409A292AAFB1CF,8048ABA11EA6209D1F49FA4E12741050350557DF,AB007094AFEC534A2AA64436F214866014A664E7399AEAF361790EDE5EEC6B56
1394,Hash,F-ISAC,Malware,AAF1D0E2C431AC3DED7A7AB24A20ED70,60203AC1545ED51F64F1CC2AA941D19CEBFCF95A,A31AE5B7968056D8D99B1B720A66A9A1AEEE3637B97050D95D96EF3A265CBBCA
1395,Hash,F-ISAC,Malware,009A12D9942BCDC6D6028664AFC0D5D7,EDFA9C25C97C9955B0486F8631A766DDB4B52BFB,57C3AB7412DC70638BB3B39395F996771BFF8A7CE06967C3770C464FB60A555C
1396,Hash,F-ISAC,Malware,A5CB611676E0D0D442E3D73B374C3E43,40205D99B8265E8A5591FCBA0E4914EB17663A1D,AFCCE4E90085BE916EA3103E05B1A24CB74D4671457FB1ADC54B4E5A665FE81B
1397,Hash,F-ISAC,Malware,6BB610D7CD0C53E2E026D4AA772D5C23,82647643B2F115A66D1A52792C4B0C945B7067DF,73640E8984AD5E5D9A1FD3EEE39CCB4CC695C9E3F109B2479296D973A5A494B6
1398,Hash,F-ISAC,Malware,70F5E0FAFF031FDF9048EC0DD2547B41,9620E8F6D34FFEF839769C177DADF469AB95E7AA,C6BCDE5E8185FA9317C17156405C9E2C1F1887D165F81E31E24976411AF95722
1399,Hash,F-ISAC,Malware,C65DB6EBF0AFFFEAE5CED989FE30F93F,45D87DE72E37AED09838411F7DBD45C49C4B8066,3CE3450A031904764855554E0C5D3E58379D1875F7267399059023BF4C4AFEB6
1400,Hash,F-ISAC,Malware,73B637D7343BC22591C5950D19AC221D,A943F8A90ABCD5E45D517F1192CB86A9CF24AA32,964A5095CC7695AA15154A97B482238D0BA5E4E76454F57421498CFEAC52EFEB
1401,Hash,F-ISAC,Malware,4CC6EFE7001344A9202DB31A2A9DA699,E19374F84D30F0F44C76C5FF55CFEA770621C7F1,CE08C667EC38FAD555E3293FEAD6170AE750720407C942A16D4D6287B5772946
1402,Hash,F-ISAC,Malware,122CB55F1352B9A1AEAFC83A85BFB165,53F92D0B56B3EADD97E77684C9C374DB08B654F8,C328F48C5F4A2C2441BCD0B0C0551547CA254F7EBBB46D30D357E962D8330063
1403,Hash,F-ISAC,Malware,377158A30E515DA0CA1093A7F6257289,679CA128169B6CF978F990DE80F0B11B4931E820,7D81366A7057CEB5441045427C0CB152CF53C4936ECE6F25BBB34BDC6409CF95
1404,Hash,F-ISAC,Malware,1FC89ECE03929425DE3ECD437FE74C39,8F49425DBAA464CDECCF4E397828B9A2130E6447,5810C7BE87E79FF5F358D7867AAA05C53B76319CC88FE04B1F548FAC05504867
1405,Hash,F-ISAC,Malware,E8C629383FE4B2C0CBF57B0D335FC53F,9E899CA86A280A6C6FDB8C8BDE9D6AA1ABDE31CE,D7E81D5C26A9FF81D44FF842694B1A8732211E21AC32A471641C4277C1927CA5
1406,Hash,F-ISAC,Malware,066B0F54D239B815AD4CC201D5820FE2,88CD3FED4215E6F4D15F49DC998BFD20A6313F93,DCF5EC8C63877FC2D1F0BE8BA1D91349877AA864D445D7444ED8952988F072A6
1407,Hash,F-ISAC,Malware,8A9396F9C30A6928AA96DE3C6563E2D7,33C4C86D45948E50EF081CA3B1EF0E3A9EFCC03E,B05C63A25E3541FE0773F15F5D5B9EA43A4B1B4773C957BDACFFBAB6BCC84C46
1408,Hash,F-ISAC,Malware,623890489D896BFB39E17ED88F670656,F5C7EB9F1982E1BA5357E548C5ADB8EC6317232E,2DE6FB71C1D5BA0CD8D321546C04EADDDDBF4A00CE4EF6CA6B7974A2A734A147
1409,Hash,F-ISAC,Malware,0f20af4410e84c79a6b0dc6dcc599015,2293a1a1b3c638c7af9573d3c4c35efab1d35cbb,82a9b13a28533d78cb48194b3ba91a4b1654c6ea51652b1b647f000fe29cbc15
1410,Hash,F-ISAC,Malware,05e56636062937e27699d5c05d2d575d,5a31365b9411e588de9c7d9a1d263af44b79f4b8,be5969e941f9be7acf537d8e75cd60257cbbb2050120f6f8e748100f1ec2a1c0
1411,Hash,F-ISAC,Malware,8a5d98ff6545c6d084870a7a345595b4,e970d529c80173a3b7e114aebe0562bcf3a05c76,4ecfc28bd85dd3b111e0e605d4c5cac4eeb0f8b40c9bbfc53f480823983d7c0b
1412,Hash,F-ISAC,,,,
1413,Hash,F-ISAC,Malware,a8b3d7fd9877fd506021a49a729cec13,3483ae4e72b36249f6ce8e98485ddd469bd955fc,4e3215e96c93d30edbc44df94b4db6315f923696b137997cfa5c5f4a12c88a77
1414,Hash,F-ISAC,Malware,20e64aa36d1e93f3a1c92e6a8854b1ff,5a26cdd8278d95ba9cdd6629d9a193567812ac78,1b58148070a78ba30e2fb27de513fd3b71d7448bf9a827f71e3892887e886593
1415,Hash,F-ISAC,Malware,7b8bba2cf2c67ec67dad5c4768fd4e3c,f3ff92c024ea09d3cddb594323f8cea8a9744bfe,c90db58b52b5bd1aeb7371b204c484ea6c2b214167281a347eea8599f355d608
1416,Hash,F-ISAC,Trojan,AD213857A052500F1CB6624836A4FE3C,95AC2347A1B5798D3F7048A77B3A4B6D4EED1AF4,3A1F0CFBEA0DE5ACCA77595A6A5384C31859C255DEFA12449861E6755B41AA20
1417,Hash,F-ISAC,Trojan,4002F35EA2785F1A565FEF71B7F126C1,D46B96DC9FB8D116ED2B223FA751C7E0D9242578,7D4897D33893F0835A982424AF2F3EB77463DAD1EF96FCB4021EAF15FD28C9E9
1418,Hash,F-ISAC,Trojan,21F1DB0271C69FA4978A85EBCCFA477C,129B4D28C3ABE6287479FC4D297769D3BF0AF1FB,06AC89A138858ED0F5EB5A30A43941B67697F8A3B47106170D879F3D51BC0E8D
1419,Hash,F-ISAC,Trojan,33D7511AC747B3C559B4A6F897D47508,921AEDC00C14EEA901A4E121565D043BF32AD509,0758B3CDE229886A039202120CDA4485426C56EED3596BE75FBCE0D38986BF03
1420,Hash,F-ISAC,Trojan,37FB600BF8217DFB5C75FD2C7FCC7D65,5AD40BD21ED618DE1FD09077073D8B1769F0094F,6516D944F93186E7D422E7B93A476D4B04DB0ED279BA93C4854D42387347D012
1421,Hash,F-ISAC,Trojan,F4DD330FF093E69A181854ECCAA2432C,F1A79F38584099CA309714E094129D9E8BE3C7FC,1C26B4078C75E10420F5A556E25654FF4C9AA864100CC2885E7BD1BDDD86F8B6
1422,Hash,F-ISAC,Malware,9FB1191BA0064D317A883677CE568023,,
1423,Hash,F-ISAC,Malware,31C49B87463F4E4CE6AE4C442319D3A2,144461B7606D81C07D41465FFCAD17BD5CDF533D,EC8FCC5F5BC33D9CBE3B1D14A2C39B94CE8230E7D99BA4913881D03A3F84AB3F
1424,Hash,F-ISAC,Malware,00352D167C44272DBA415C36867A8125,,
1425,Hash,F-ISAC,Malware,8281C73D4DC2E91A928C0D210698BED6,8D8C628823D2FF20AB4FEE6927BA651DD1521034,D0CF9C1F87EAC9B8879684A041DD6A2E1A0C15E185D4814A51ADDA19F9399A9B
1426,Hash,F-ISAC,Trojan,16B9CED590E449446F12C733F3E0B808,E3B76303BA8C9710203E120272C0DE5FB034E352,29DE2289A2B111A4873E49402C310B2AD0E3DE51B5562EE1422A37C514910C71
1427,Hash,F-ISAC,Malware,1BBB234B56B344222784B95CBAB0FCB2,32A4D30A04A0B3BD551A997DC485A95782015403,469B22DF36D4A79204D9F217848E3AEF0BB81157D46E7DAD90FDCF7EDBB26F41
1428,Hash,F-ISAC,Malware,ED325A76BFB92E5B64E01597ECE3BCDE,113835FFB8E6A4752AE4A8F8A5D1B93854EAF82A,B99EC3E3C2188DF49DCF927B7A87A0BD83EA7680E13A642C48DF64E85875F934
1429,Hash,F-ISAC,Malware,08B60465F84E7389C4241F39CA62ADC7,E6D7FB5264D31FA7A4E12A70F8851219559BC60E,07E92D27A26F6C650DD24BF31B497EC64A3ADB96BA46DDC1251A082959B0186E
1430,Hash,F-ISAC,Malware,4D9696B76D0561E91B0A6C5D4E587205,D77179A0C35CE63CE0B344F0AD02AABD6858969E,DBEC9BBDBD2398D23DC5FC5F1CF370E5B955F51B673731D463ADC06DF0780BE5
1431,Hash,F-ISAC,Malware,B529529236F539A7F2908560ED7B0156,C83A20BC91B399C892C1BA87417689A3D76FA72C,251C53A4EF14131E50B68F79865A8F6D8DEFBE4DA0E9411F58DDE1BDD2946B05
1432,Hash,F-ISAC,Malware,B32B6E9F44B64A030F5DEAEDF422B0FA,ED937C7B61914351DACC0DB4BDDA75C28D5019B6,7BDFCCB2A0D26180CA36B886878328D015CE0DE6BA14F819F6A5BA50F591507D
1433,Hash,F-ISAC,Malware,E7231D7395DF927F167B99612B00FFD7,3F327FD1104CAE2A3AEE474E3FFA72AAF416F181,FCFFC024212C56B3A3ACAB376B80A37A0012CE49D997313E55C3E0DAB32FC5F3
1434,Hash,F-ISAC,Malware,6EA6ADAC67D7217152E59BCC45C20F55,4143C0EC412A88D27FE8041EA11400334E2165F4,952C87F8EEBEDE6F7BEA55B8D0954F61BD7D4DB01617AAE04CC41597262D61B8
