,IoCType,InfoSource,IoCCategory,IoCValue
31855,IP,F-ISAC,Malware,35.86.162.154
31856,IP,F-ISAC,Malware,193.56.255.144
31857,IP,F-ISAC,Malware,103.164.63.135
31858,IP,F-ISAC,Malware,103.164.63.135
31859,IP,F-ISAC,Malware,104.233.162.13
31860,IP,F-ISAC,Malware,104.233.162.13
31861,IP,F-ISAC,Malware,18.141.72.140
31862,IP,F-ISAC,Malware,18.141.72.140
31863,IP,F-ISAC,Malware,54.202.240.201
31864,IP,F-ISAC,Malware,104.223.15.193
31865,IP,F-ISAC,Malware,45.147.179.171
31866,IP,F-ISAC,Malware,45.147.179.171
31867,IP,F-ISAC,Malware,1.15.249.107
31868,IP,F-ISAC,Malware,107.174.45.171
31869,IP,F-ISAC,Malware,62.171.180.110
31870,IP,F-ISAC,Malware,108.61.203.86
31871,IP,F-ISAC,Malware,101.34.216.223
31872,IP,F-ISAC,Malware,51.89.227.111
31873,IP,F-ISAC,Malware,51.89.227.111
31874,IP,F-ISAC,Malware,51.89.227.111
31875,IP,F-ISAC,Malware,45.42.44.232
31876,IP,F-ISAC,Malware,45.42.44.232
31877,IP,F-ISAC,Malware,193.23.250.76
31878,IP,F-ISAC,Malware,218.253.251.125
31879,IP,F-ISAC,Malware,139.180.217.181
31880,IP,F-ISAC,Malware,54.152.21.119
31881,IP,F-ISAC,Malware,103.158.190.132
31882,IP,F-ISAC,Malware,13.212.61.37
31883,IP,F-ISAC,Malware,61.36.35.123
31884,IP,F-ISAC,Malware,5.2.73.46
31885,IP,F-ISAC,Malware,5.2.73.46
31886,IP,F-ISAC,Malware,62.113.96.186
31887,IP,F-ISAC,Malware,62.113.96.186
31888,IP,F-ISAC,Malware,18.117.180.175
31889,IP,F-ISAC,Malware,178.128.21.16
31890,IP,F-ISAC,Malware,210.1.226.241
31891,IP,F-ISAC,Malware,210.1.226.241
31892,IP,F-ISAC,Malware,80.85.156.254
31893,IP,F-ISAC,Malware,39.107.109.63
31894,IP,F-ISAC,Malware,34.204.68.92
31895,IP,F-ISAC,Malware,160.116.58.207
31896,IP,F-ISAC,Malware,167.99.177.250
31897,IP,F-ISAC,Malware,54.196.247.105
31898,IP,F-ISAC,Malware,8.210.68.113
31899,IP,F-ISAC,Malware,207.148.103.182
31900,IP,F-ISAC,Malware,18.167.17.68
31901,IP,F-ISAC,Malware,81.69.249.180
31902,IP,F-ISAC,Malware,155.138.129.81
31903,IP,F-ISAC,Malware,37.120.238.13
31904,IP,F-ISAC,Malware,45.195.15.124
31905,IP,F-ISAC,Malware,176.10.118.152
31906,IP,F-ISAC,Malware,81.69.198.123
31907,IP,F-ISAC,Malware,217.6.46.91
31908,IP,F-ISAC,Malware,23.106.223.118
31909,IP,F-ISAC,Malware,103.72.164.76
31910,IP,F-ISAC,Malware,157.245.130.119
31911,IP,F-ISAC,Malware,1.14.164.135
31912,IP,F-ISAC,Malware,44.195.149.127
31913,IP,F-ISAC,Malware,142.93.225.192
31914,IP,F-ISAC,Malware,45.128.156.153
31915,IP,F-ISAC,Malware,150.109.123.86
31916,IP,F-ISAC,Malware,146.56.100.64
31917,IP,F-ISAC,Malware,67.205.153.129
31918,IP,F-ISAC,Malware,3.236.77.121
31919,IP,F-ISAC,Malware,34.199.235.107
31920,IP,F-ISAC,Malware,137.184.140.235
31921,IP,F-ISAC,Malware,114.132.226.245
31922,IP,F-ISAC,Malware,204.44.95.156
31923,IP,F-ISAC,Malware,69.46.15.155
31924,IP,F-ISAC,Malware,165.232.133.76
31925,IP,F-ISAC,Malware,1.15.54.117
31926,IP,F-ISAC,Malware,209.222.101.221
31927,IP,F-ISAC,Malware,101.200.163.219
31928,IP,F-ISAC,Malware,132.145.123.227
31929,IP,F-ISAC,Malware,212.53.153.104
31930,IP,F-ISAC,Malware,31.13.195.42
31931,IP,F-ISAC,Malware,179.60.150.24
31932,IP,F-ISAC,Malware,8.135.67.207
31933,IP,F-ISAC,Malware,195.133.192.110
31934,IP,F-ISAC,Malware,66.42.105.231
31935,IP,F-ISAC,Malware,104.243.33.221
31936,IP,F-ISAC,Malware,18.198.189.27
31937,IP,F-ISAC,Malware,18.252.55.155
31938,IP,F-ISAC,Malware,64.227.1.94
31939,IP,F-ISAC,Malware,104.194.10.61
31940,IP,F-ISAC,Malware,172.104.55.123
31941,IP,F-ISAC,Malware,170.178.200.119
31942,IP,F-ISAC,Malware,192.51.188.133
31943,IP,F-ISAC,Malware,204.44.93.136
31944,IP,F-ISAC,Malware,1.117.154.185
31945,IP,F-ISAC,Malware,104.194.232.244
31946,IP,F-ISAC,Malware,89.163.251.143
31947,IP,F-ISAC,Malware,134.209.5.246
31948,IP,F-ISAC,Malware,23.227.203.217
31949,IP,F-ISAC,Malware,47.106.88.225
31950,IP,F-ISAC,Malware,120.78.197.8
31951,IP,F-ISAC,Malware,194.156.98.246
31952,IP,F-ISAC,Malware,47.243.24.118
31953,IP,F-ISAC,Malware,23.224.135.138
31954,IP,F-ISAC,Malware,62.113.96.57
31955,IP,F-ISAC,Malware,62.113.96.57
31956,IP,F-ISAC,Malware,147.182.221.162
31957,IP,F-ISAC,Malware,8.141.145.43
31958,IP,F-ISAC,Malware,20.124.248.41
31959,IP,F-ISAC,Malware,110.40.174.146
31960,IP,F-ISAC,Malware,1.14.208.77
31961,IP,F-ISAC,Malware,128.14.230.205
31962,IP,F-ISAC,Malware,128.14.230.205
31963,IP,F-ISAC,Malware,146.0.77.15
31964,IP,F-ISAC,Malware,81.70.77.183
31965,IP,F-ISAC,Malware,94.74.110.209
31966,IP,F-ISAC,Malware,94.74.110.209
31967,IP,F-ISAC,Malware,47.104.10.92
31968,IP,F-ISAC,Malware,159.223.161.229
31969,IP,F-ISAC,Malware,101.35.153.158
31970,IP,F-ISAC,Malware,101.35.153.158
31971,IP,F-ISAC,Malware,204.44.95.14
31972,IP,F-ISAC,Malware,42.192.223.49
31973,IP,F-ISAC,Malware,103.14.34.85
31974,IP,F-ISAC,Malware,23.224.135.142
31975,IP,F-ISAC,Malware,120.24.182.185
31976,IP,F-ISAC,Malware,34.207.123.148
31977,IP,F-ISAC,Malware,110.40.129.232
31978,IP,F-ISAC,Malware,192.227.155.201
31979,IP,F-ISAC,Malware,104.168.44.130
31980,IP,F-ISAC,Malware,104.168.44.130
31981,IP,F-ISAC,Malware,204.44.76.181
31982,IP,F-ISAC,Malware,141.105.65.206
31983,IP,F-ISAC,Malware,64.225.71.197
31984,IP,F-ISAC,Malware,162.14.65.108
31985,IP,F-ISAC,Malware,162.14.65.108
31986,IP,F-ISAC,Malware,119.91.217.230
31987,IP,F-ISAC,Malware,110.40.150.181
31988,IP,F-ISAC,Malware,182.42.64.183
31989,IP,F-ISAC,Malware,212.86.114.58
31990,IP,F-ISAC,Malware,101.34.110.138
31991,IP,F-ISAC,Malware,120.24.93.168
31992,IP,F-ISAC,Malware,120.53.232.55
31993,IP,F-ISAC,Malware,120.53.232.55
31994,IP,F-ISAC,Malware,31.44.185.8
31995,IP,F-ISAC,Malware,23.224.135.141
31996,IP,F-ISAC,Malware,193.203.12.192
31997,IP,F-ISAC,Malware,152.136.18.177
31998,IP,F-ISAC,Malware,42.192.149.244
31999,IP,F-ISAC,Malware,5.39.221.48
32000,IP,F-ISAC,Malware,5.39.221.48
32001,IP,F-ISAC,Malware,192.210.175.48
32002,IP,F-ISAC,Malware,192.210.175.48
32003,IP,F-ISAC,Malware,42.192.168.96
32004,IP,F-ISAC,Malware,120.132.81.134
32005,IP,F-ISAC,Malware,3.82.252.201
32006,IP,F-ISAC,Malware,104.128.232.37
32007,IP,F-ISAC,Malware,104.128.232.37
32008,IP,F-ISAC,Malware,159.223.105.180
32009,IP,F-ISAC,Malware,193.203.214.82
32010,IP,F-ISAC,Malware,114.132.220.181
32011,IP,F-ISAC,Malware,92.255.85.44
32012,IP,F-ISAC,Malware,107.174.241.162
32013,IP,F-ISAC,Malware,79.133.41.251
32014,IP,F-ISAC,Malware,157.245.137.205
32015,IP,F-ISAC,Malware,23.227.178.115
32016,IP,F-ISAC,Malware,23.227.178.115
32017,IP,F-ISAC,Malware,198.148.126.33
32018,IP,F-ISAC,Malware,198.148.126.33
32019,IP,F-ISAC,Malware,159.65.110.126
32020,IP,F-ISAC,Malware,42.193.12.84
32021,IP,F-ISAC,Malware,103.97.3.52
32022,IP,F-ISAC,Malware,159.203.113.101
32023,IP,F-ISAC,Malware,159.203.113.101
32024,IP,F-ISAC,Malware,118.195.199.66
32025,IP,F-ISAC,Malware,45.155.204.246
32026,IP,F-ISAC,Malware,116.204.211.52
32027,IP,F-ISAC,Malware,116.204.211.52
32028,IP,F-ISAC,Malware,152.32.128.67
32029,IP,F-ISAC,Malware,45.141.118.76
32030,IP,F-ISAC,Malware,192.210.207.169
32031,IP,F-ISAC,Malware,107.172.188.164
32032,IP,F-ISAC,Malware,155.94.178.9
32033,IP,F-ISAC,Malware,113.31.118.7
32034,IP,F-ISAC,Malware,121.4.233.179
32035,IP,F-ISAC,Malware,43.231.0.186
32036,IP,F-ISAC,Malware,193.38.55.36
32037,IP,F-ISAC,Malware,107.172.156.184
32038,IP,F-ISAC,Malware,179.60.150.27
32039,IP,F-ISAC,Malware,149.28.248.129
32040,IP,F-ISAC,Malware,45.156.26.154
32041,IP,F-ISAC,Malware,45.133.194.11
32042,IP,F-ISAC,Malware,218.253.251.100
32043,IP,F-ISAC,Malware,161.35.218.255
32044,IP,F-ISAC,Malware,206.189.41.190
32045,IP,F-ISAC,Malware,155.138.241.129
32046,IP,F-ISAC,Malware,18.252.3.94
32047,IP,F-ISAC,Malware,143.244.173.171
32048,IP,F-ISAC,Malware,47.98.146.122
32049,IP,F-ISAC,Malware,81.71.149.131
32050,IP,F-ISAC,Malware,179.60.150.28
32051,IP,F-ISAC,Malware,118.195.190.94
32052,IP,F-ISAC,Malware,139.196.20.79
32053,IP,F-ISAC,Malware,46.30.189.117
32054,IP,F-ISAC,Malware,47.100.10.225
32055,IP,F-ISAC,Malware,45.43.54.87
32056,IP,F-ISAC,Malware,34.132.77.143
32057,IP,F-ISAC,Malware,155.94.138.16
32058,IP,F-ISAC,Malware,144.217.207.19
32059,IP,F-ISAC,Malware,39.104.206.20
32060,IP,F-ISAC,Malware,121.5.246.9
32061,IP,F-ISAC,Malware,54.196.7.25
32062,IP,F-ISAC,Malware,110.42.233.204
32063,IP,F-ISAC,Malware,159.75.73.121
32064,IP,F-ISAC,Malware,23.94.100.95
32065,IP,F-ISAC,Malware,107.172.22.204
32066,IP,F-ISAC,Malware,52.175.122.61
32067,IP,F-ISAC,Malware,47.97.38.151
32068,IP,F-ISAC,Malware,185.7.214.187
32069,IP,F-ISAC,Malware,47.242.4.140
32070,IP,F-ISAC,Malware,47.111.163.10
32071,IP,F-ISAC,Malware,139.9.72.112
32072,IP,F-ISAC,Malware,39.108.62.177
32073,IP,F-ISAC,Malware,101.43.111.97
32074,IP,F-ISAC,Malware,159.223.139.199
32075,IP,F-ISAC,Malware,42.193.108.39
32076,IP,F-ISAC,Malware,165.232.163.9
32077,IP,F-ISAC,Malware,165.232.163.9
32078,IP,F-ISAC,Malware,47.96.120.47
32079,IP,F-ISAC,Malware,47.94.8.27
32080,IP,F-ISAC,Malware,202.79.168.203
32081,IP,F-ISAC,Malware,202.79.168.203
32082,IP,F-ISAC,Malware,134.122.14.234
32083,IP,F-ISAC,Malware,101.33.245.37
32084,IP,F-ISAC,Malware,120.55.86.182
32085,IP,F-ISAC,Malware,112.74.105.133
32086,IP,F-ISAC,Malware,47.106.97.108
32087,IP,F-ISAC,Malware,52.128.229.2
32088,IP,F-ISAC,Malware,223.252.173.90
32089,IP,F-ISAC,Malware,112.124.105.219
32090,IP,F-ISAC,Malware,81.70.245.47
32091,IP,F-ISAC,Malware,103.234.54.204
32092,IP,F-ISAC,Malware,8.134.126.188
32093,IP,F-ISAC,Malware,8.134.126.188
32094,IP,F-ISAC,Malware,40.86.87.161
32095,IP,F-ISAC,Malware,193.36.119.47
32096,IP,F-ISAC,Malware,194.37.97.160
32097,IP,F-ISAC,Malware,120.77.215.178
32098,IP,F-ISAC,Malware,124.70.103.74
32099,IP,F-ISAC,Malware,120.25.168.65
32100,IP,F-ISAC,Malware,120.25.168.65
32101,IP,F-ISAC,Malware,143.198.102.5
32102,IP,F-ISAC,Malware,52.128.229.5
32103,IP,F-ISAC,Malware,42.192.206.203
32104,IP,F-ISAC,Malware,92.255.57.203
32105,IP,F-ISAC,Malware,44.199.166.243
32106,IP,F-ISAC,Malware,100.27.33.90
32107,IP,F-ISAC,Malware,100.27.33.90
32108,IP,F-ISAC,Malware,104.156.63.145
32109,IP,F-ISAC,Malware,104.156.63.145
32110,IP,F-ISAC,Malware,104.156.63.145
32111,IP,F-ISAC,Malware,110.40.251.179
32112,IP,F-ISAC,Malware,101.201.48.125
32113,IP,F-ISAC,Malware,114.116.40.60
32114,IP,F-ISAC,Malware,202.79.168.202
32115,IP,F-ISAC,Malware,202.79.168.202
32116,IP,F-ISAC,Malware,103.56.55.215
32117,IP,F-ISAC,Malware,103.56.55.215
32118,IP,F-ISAC,Malware,217.182.69.86
32119,IP,F-ISAC,Malware,1.15.224.106
32120,IP,F-ISAC,Malware,173.82.236.75
32121,IP,F-ISAC,Malware,173.82.236.75
32122,IP,F-ISAC,Malware,39.99.156.123
32123,IP,F-ISAC,Malware,121.5.218.70
32124,IP,F-ISAC,Malware,20.83.124.244
32125,IP,F-ISAC,Malware,104.194.11.249
32126,IP,F-ISAC,Malware,47.94.233.148
32127,IP,F-ISAC,Malware,47.94.233.148
32128,IP,F-ISAC,Malware,61.166.239.5
32129,IP,F-ISAC,Malware,185.7.214.222
32130,IP,F-ISAC,Malware,47.100.232.125
32131,IP,F-ISAC,Malware,42.193.218.183
32132,IP,F-ISAC,Malware,172.247.15.225
32133,IP,F-ISAC,Malware,172.247.15.225
32134,IP,F-ISAC,Malware,202.79.168.204
32135,IP,F-ISAC,Malware,202.79.168.204
32136,IP,F-ISAC,Malware,106.13.215.125
32137,IP,F-ISAC,Malware,167.99.80.207
32138,IP,F-ISAC,Malware,134.122.23.27
32139,IP,F-ISAC,Malware,47.94.99.153
32140,IP,F-ISAC,Malware,193.56.255.245
32141,IP,F-ISAC,Malware,121.5.63.127
32142,IP,F-ISAC,Malware,45.79.253.197
32143,IP,F-ISAC,Malware,45.79.253.197
32144,IP,F-ISAC,Malware,3.232.99.110
32145,IP,F-ISAC,Malware,1.13.3.175
32146,IP,F-ISAC,Malware,193.239.84.238
32147,IP,F-ISAC,Malware,116.62.178.6
32148,IP,F-ISAC,Malware,154.17.19.69
32149,IP,F-ISAC,Malware,137.184.98.78
32150,IP,F-ISAC,Malware,107.150.5.0
32151,IP,F-ISAC,Malware,47.95.8.91
32152,IP,F-ISAC,Malware,47.95.8.91
32153,IP,F-ISAC,Malware,81.69.243.199
32154,IP,F-ISAC,Malware,45.145.6.5
32155,IP,F-ISAC,Malware,172.245.184.160
32156,IP,F-ISAC,Malware,119.91.233.239
32157,IP,F-ISAC,Malware,119.91.233.239
32158,IP,F-ISAC,Malware,40.69.35.53
32159,IP,F-ISAC,Malware,40.69.35.53
32160,IP,F-ISAC,Malware,194.147.87.176
32161,IP,F-ISAC,Malware,159.203.109.153
32162,IP,F-ISAC,Malware,18.166.76.21
32163,IP,F-ISAC,Malware,165.154.42.15
32164,IP,F-ISAC,Malware,165.154.42.15
32165,IP,F-ISAC,Malware,152.70.56.18
32166,IP,F-ISAC,Malware,23.227.190.205
32167,IP,F-ISAC,Malware,23.227.190.205
32168,IP,F-ISAC,Malware,23.227.190.205
32169,IP,F-ISAC,Malware,101.33.199.144
32170,IP,F-ISAC,Malware,49.232.11.96
32171,IP,F-ISAC,Malware,1.116.56.86
32172,IP,F-ISAC,Malware,192.210.136.225
32173,IP,F-ISAC,Malware,49.234.95.241
32174,IP,F-ISAC,Malware,23.94.218.112
32175,IP,F-ISAC,Malware,1.117.114.69
32176,IP,F-ISAC,Malware,1.117.114.69
32177,IP,F-ISAC,Malware,39.105.92.113
32178,IP,F-ISAC,Malware,121.4.237.161
32179,IP,F-ISAC,Malware,150.109.71.192
32180,IP,F-ISAC,Malware,139.196.47.225
32181,IP,F-ISAC,Malware,121.5.183.99
32182,IP,F-ISAC,Malware,67.205.186.27
32183,IP,F-ISAC,Malware,52.128.229.6
32184,IP,F-ISAC,Malware,218.244.158.108
32185,IP,F-ISAC,Malware,47.103.92.94
32186,IP,F-ISAC,Malware,82.157.176.17
32187,IP,F-ISAC,Malware,8.217.26.74
32188,IP,F-ISAC,Malware,121.4.31.149
32189,IP,F-ISAC,Malware,104.168.44.55
32190,IP,F-ISAC,Malware,104.168.44.55
32191,IP,F-ISAC,Malware,46.161.27.159
32192,IP,F-ISAC,Malware,116.62.119.33
32193,IP,F-ISAC,Malware,64.128.143.100
32194,IP,F-ISAC,Malware,8.134.13.212
32195,IP,F-ISAC,Malware,1.15.181.252
32196,IP,F-ISAC,Malware,185.186.142.101
32197,IP,F-ISAC,Malware,35.241.79.146
32198,IP,F-ISAC,Malware,61.160.213.4
32199,IP,F-ISAC,Malware,124.71.111.23
32200,IP,F-ISAC,Malware,137.184.9.87
32201,IP,F-ISAC,Malware,45.144.179.204
32202,IP,F-ISAC,Malware,149.28.80.59
32203,IP,F-ISAC,Malware,49.235.84.227
32204,IP,F-ISAC,Malware,139.224.62.42
32205,IP,F-ISAC,Malware,39.105.183.43
32206,IP,F-ISAC,Malware,121.4.92.66
32207,IP,F-ISAC,Malware,198.12.113.216
32208,IP,F-ISAC,Malware,94.103.9.118
32209,IP,F-ISAC,Malware,152.32.191.36
32210,IP,F-ISAC,Malware,103.233.253.147
32211,IP,F-ISAC,Malware,47.106.255.67
32212,IP,F-ISAC,Malware,198.52.120.72
32213,IP,F-ISAC,Malware,81.68.64.69
32214,IP,F-ISAC,Malware,121.196.106.136
32215,IP,F-ISAC,Malware,49.235.108.154
32216,IP,F-ISAC,Malware,162.14.79.254
32217,IP,F-ISAC,Malware,139.224.101.60
32218,IP,F-ISAC,Malware,64.52.169.174
32219,IP,F-ISAC,Malware,94.103.9.73
32220,IP,F-ISAC,Malware,49.233.111.166
32221,IP,F-ISAC,Malware,43.132.162.52
32222,IP,F-ISAC,Malware,34.204.3.10
32223,IP,F-ISAC,Malware,82.156.110.137
32224,IP,F-ISAC,Malware,185.174.100.53
32225,IP,F-ISAC,Malware,52.149.229.243
32226,IP,F-ISAC,Malware,39.98.48.153
32227,IP,F-ISAC,Malware,46.101.238.148
32228,IP,F-ISAC,Malware,1.12.223.61
32229,IP,F-ISAC,Malware,47.56.209.70
32230,IP,F-ISAC,Malware,176.121.14.113
32231,IP,F-ISAC,Malware,8.142.82.3
32232,IP,F-ISAC,Malware,121.36.174.192
32233,IP,F-ISAC,Malware,124.70.47.41
32234,IP,F-ISAC,Malware,35.177.95.190
32235,IP,F-ISAC,Malware,119.23.108.41
32236,IP,F-ISAC,Malware,184.72.19.202
32237,IP,F-ISAC,Malware,81.68.141.85
32238,IP,F-ISAC,Malware,20.107.210.25
32239,IP,F-ISAC,Malware,120.79.157.3
32240,IP,F-ISAC,Malware,45.32.199.204
32241,IP,F-ISAC,Malware,104.140.100.36
32242,IP,F-ISAC,Malware,103.214.146.175
32243,IP,F-ISAC,Malware,121.4.133.14
32244,IP,F-ISAC,Malware,158.247.197.86
32245,IP,F-ISAC,Malware,91.241.19.95
32246,IP,F-ISAC,Malware,13.75.68.24
32247,IP,F-ISAC,Malware,36.91.134.70
32248,IP,F-ISAC,Malware,216.24.255.179
32249,IP,F-ISAC,Malware,106.52.236.88
32250,IP,F-ISAC,Malware,20.56.88.199
32251,IP,F-ISAC,Malware,52.169.44.255
32252,IP,F-ISAC,Malware,101.34.7.199
32253,IP,F-ISAC,Malware,82.156.241.148
32254,IP,F-ISAC,Malware,159.138.147.152
32255,IP,F-ISAC,Malware,185.191.34.160
32256,IP,F-ISAC,Malware,91.214.124.100
32257,IP,F-ISAC,Malware,2.56.240.119
32258,IP,F-ISAC,Malware,139.9.234.13
32259,IP,F-ISAC,Malware,39.99.173.55
32260,IP,F-ISAC,Malware,147.182.245.221
32261,IP,F-ISAC,Malware,103.20.61.143
32262,IP,F-ISAC,Malware,59.63.224.101
32263,IP,F-ISAC,Malware,64.227.110.106
32264,IP,F-ISAC,Malware,107.172.89.110
32265,IP,F-ISAC,Malware,192.34.109.110
32266,IP,F-ISAC,Malware,54.193.134.191
32267,IP,F-ISAC,Malware,159.203.102.73
32268,IP,F-ISAC,Malware,119.91.223.177
32269,IP,F-ISAC,Malware,45.155.204.125
32270,IP,F-ISAC,Malware,121.4.184.130
32271,IP,F-ISAC,Malware,212.129.248.171
32272,IP,F-ISAC,Malware,82.157.115.90
32273,IP,F-ISAC,Malware,46.17.46.24
32274,IP,F-ISAC,Malware,101.35.126.16
32275,IP,F-ISAC,Malware,45.124.66.44
32276,IP,F-ISAC,Malware,101.35.121.22
32277,IP,F-ISAC,Malware,155.94.163.137
32278,IP,F-ISAC,Malware,114.115.141.15
32279,IP,F-ISAC,Malware,45.129.136.239
32280,IP,F-ISAC,Malware,101.42.94.190
32281,IP,F-ISAC,Malware,170.106.194.97
32282,IP,F-ISAC,Malware,50.19.90.104
32283,IP,F-ISAC,Malware,139.60.161.99
32284,IP,F-ISAC,Malware,34.85.45.189
32285,IP,F-ISAC,Malware,106.55.51.55
32286,IP,F-ISAC,Malware,185.130.214.98
32287,IP,F-ISAC,Malware,159.89.46.99
32288,IP,F-ISAC,Malware,110.42.213.239
32289,IP,F-ISAC,Malware,34.92.207.123
32290,IP,F-ISAC,Malware,101.35.142.171
32291,IP,F-ISAC,Malware,91.245.255.34
32292,IP,F-ISAC,Malware,123.57.191.159
32293,IP,F-ISAC,Malware,185.191.34.225
32294,IP,F-ISAC,Malware,42.194.183.238
32295,IP,F-ISAC,Malware,47.103.32.28
32296,IP,F-ISAC,Malware,39.98.157.4
32297,IP,F-ISAC,Malware,118.24.252.120
32298,IP,F-ISAC,Malware,49.234.208.78
32299,IP,F-ISAC,Malware,49.232.65.13
32300,IP,F-ISAC,Malware,91.213.50.101
32301,IP,F-ISAC,Malware,45.42.44.229
32302,IP,F-ISAC,Malware,23.227.196.35
32303,IP,F-ISAC,Malware,121.199.51.9
32304,IP,F-ISAC,Malware,23.248.239.90
32305,IP,F-ISAC,Malware,101.43.125.185
32306,IP,F-ISAC,Malware,1.15.20.229
32307,IP,F-ISAC,Malware,121.4.22.225
32308,IP,F-ISAC,Malware,167.172.136.160
32309,IP,F-ISAC,Malware,106.13.185.55
32310,IP,F-ISAC,Malware,37.120.238.58
32311,IP,F-ISAC,Malware,1.15.140.118
32312,IP,F-ISAC,Malware,107.173.46.187
32313,IP,F-ISAC,Malware,1.116.27.36
32314,IP,F-ISAC,Malware,106.15.163.57
32315,IP,F-ISAC,Malware,42.192.170.47
32316,IP,F-ISAC,Malware,43.156.8.120
32317,IP,F-ISAC,Malware,1.15.41.163
32318,IP,F-ISAC,Malware,8.210.84.140
32319,IP,F-ISAC,Malware,155.94.201.136
32320,IP,F-ISAC,Malware,121.37.21.254
32321,IP,F-ISAC,Malware,47.74.16.222
32322,IP,F-ISAC,Malware,121.5.159.31
32323,IP,F-ISAC,Malware,45.79.193.230
32324,IP,F-ISAC,Malware,128.14.236.144
32325,IP,F-ISAC,Malware,209.249.134.5
32326,IP,F-ISAC,Malware,23.145.48.76
32327,IP,F-ISAC,Malware,104.225.156.28
32328,IP,F-ISAC,Malware,47.102.117.86
32329,IP,F-ISAC,Malware,43.155.97.210
32330,IP,F-ISAC,Malware,47.104.222.101
32331,IP,F-ISAC,Malware,175.24.152.150
32332,IP,F-ISAC,Malware,23.227.197.229
32333,IP,F-ISAC,Malware,106.13.178.189
32334,IP,F-ISAC,Malware,110.42.226.28
32335,IP,F-ISAC,Malware,148.72.209.102
32336,IP,F-ISAC,Malware,101.43.33.139
32337,IP,F-ISAC,Malware,42.193.103.184
32338,IP,F-ISAC,Malware,110.40.184.247
32339,IP,F-ISAC,Malware,47.98.20.20
32340,IP,F-ISAC,Malware,216.240.134.215
32341,IP,F-ISAC,Malware,39.106.45.206
32342,IP,F-ISAC,Malware,47.95.25.237
32343,IP,F-ISAC,Malware,139.155.81.10
32344,IP,F-ISAC,Malware,121.4.186.116
32345,IP,F-ISAC,Malware,47.94.170.143
32346,IP,F-ISAC,Malware,162.14.64.212
32347,IP,F-ISAC,Malware,117.50.37.182
32348,IP,F-ISAC,Malware,20.108.255.68
32349,IP,F-ISAC,Malware,101.32.200.111
32350,IP,F-ISAC,Malware,47.105.123.109
32351,IP,F-ISAC,Malware,49.234.105.98
32352,IP,F-ISAC,Malware,114.215.196.178
32353,IP,F-ISAC,Malware,39.105.98.150
32354,IP,F-ISAC,Malware,121.4.88.169
32355,IP,F-ISAC,Malware,42.192.234.204
32356,IP,F-ISAC,Malware,47.113.192.46
32357,IP,F-ISAC,Malware,47.96.89.129
32358,IP,F-ISAC,Malware,121.43.128.7
32359,IP,F-ISAC,Malware,211.159.163.247
32360,IP,F-ISAC,Malware,118.24.4.175
32361,IP,F-ISAC,Malware,137.184.101.238
32362,IP,F-ISAC,Malware,8.140.183.171
32363,IP,F-ISAC,Malware,121.37.21.123
32364,IP,F-ISAC,Malware,47.105.205.216
32365,IP,F-ISAC,Malware,23.224.152.140
32366,IP,F-ISAC,Malware,159.223.43.161
32367,IP,F-ISAC,Malware,94.103.9.29
32368,IP,F-ISAC,Malware,209.126.119.186
32369,IP,F-ISAC,Malware,8.141.55.27
32370,IP,F-ISAC,Malware,119.28.129.176
32371,IP,F-ISAC,Malware,47.108.21.57
32372,IP,F-ISAC,Malware,150.158.13.179
32373,IP,F-ISAC,Malware,42.193.158.251
32374,IP,F-ISAC,Malware,223.252.173.162
32375,IP,F-ISAC,Malware,199.195.250.74
32376,IP,F-ISAC,Malware,95.143.177.211
32377,IP,F-ISAC,Malware,106.13.95.3
32378,IP,F-ISAC,Malware,42.193.127.142
32379,IP,F-ISAC,Malware,103.234.72.134
32380,IP,F-ISAC,Malware,59.110.222.131
32381,IP,F-ISAC,Malware,45.15.19.114
32382,IP,F-ISAC,Malware,82.157.110.128
32383,IP,F-ISAC,Malware,106.52.95.229
32384,IP,F-ISAC,Malware,40.71.21.207
32385,IP,F-ISAC,Malware,101.43.109.165
32386,IP,F-ISAC,Malware,46.3.243.5
32387,IP,F-ISAC,Malware,81.69.14.179
32388,IP,F-ISAC,Malware,18.135.46.68
32389,IP,F-ISAC,Malware,59.110.238.182
32390,IP,F-ISAC,Malware,43.129.76.68
32391,IP,F-ISAC,Malware,142.93.254.7
32392,IP,F-ISAC,Malware,20.120.35.41
32393,IP,F-ISAC,Malware,192.3.145.46
32394,IP,F-ISAC,Malware,165.232.151.201
32395,IP,F-ISAC,Malware,165.232.151.201
32396,IP,F-ISAC,Malware,23.227.193.79
32397,IP,F-ISAC,Malware,23.227.193.79
32398,IP,F-ISAC,Malware,107.173.214.112
32399,IP,F-ISAC,Malware,120.25.127.16
32400,IP,F-ISAC,Malware,121.37.200.66
32401,IP,F-ISAC,Malware,185.70.104.86
32402,IP,F-ISAC,Malware,209.141.44.191
32403,IP,F-ISAC,Malware,1.116.180.87
32404,IP,F-ISAC,Malware,47.94.153.149
32405,IP,F-ISAC,Malware,103.253.43.230
32406,IP,F-ISAC,Malware,81.68.65.153
32407,IP,F-ISAC,Malware,180.178.38.170
32408,IP,F-ISAC,Malware,45.95.235.40
32409,IP,F-ISAC,Malware,101.34.142.142
32410,IP,F-ISAC,Malware,121.5.26.35
32411,IP,F-ISAC,Malware,42.193.251.241
32412,IP,F-ISAC,Malware,101.34.253.147
32413,IP,F-ISAC,Malware,45.9.20.35
